,Date,User,Tweets,Url
48,2022-05-17 19:12:26+00:00,https://twitter.com/rebekah_bastian,"I just collected my first @Leopardslunch_ NFT, ""...a new dawn,"" and she is 🔥

Described  as ""reimagining the Statue of Liberty as a powerful, strong, independent woman, symbolising freedom AND equality. She is not only an icon for today’s America, but for the women of Web 3."" https://t.co/9HJREPIEA1",https://twitter.com/rebekah_bastian/status/1526641810868539392
49,2022-05-17 17:02:21+00:00,https://twitter.com/codewranglrz,"Introducing Elona,

Sharp as a knife and clever as a fox! She is our leading the revolution on Equality and often haunts the protest causing a mischief or two.

Catch her at @opensea here - https://t.co/FJXEsWuaZz

#NFT #NFTutility #Crypto #ghosthunters #NFTcommunity https://t.co/8Zocy3vuo7",https://twitter.com/codewranglrz/status/1526609075261386752
50,2022-05-17 16:40:52+00:00,https://twitter.com/NFTPixelProject,"‘Sneak Peek’ of one of the ‘LEGENDARY’ images in the ALL-FEMALE NFT collection 'Wonder Women' dropping on Sunday! @wendybuiter Title: Camélia Blanc

222 incredible ALL-FEMALE artists coming together from 43 COUNTRIES! 'Equality List' Sign up: 
Google Form: https://t.co/fMCyrmf09z https://t.co/PoROdOJLJi",https://twitter.com/NFTPixelProject/status/1526603669277356037
51,2022-05-17 14:58:26+00:00,https://twitter.com/girlin_NFT,"These women are powerful and leading a MOVEMENT... not just a project🚀

Equality Is Coming🔥

#NFT  #NFTs   #NFTcommunity  #NFTdrop  #NFTcollection #WomenInNFTs #WomenInCrypto #NFTcollector #NFTart #NFTshill #NFTcollectibles #womeninweb3",https://twitter.com/girlin_NFT/status/1526577892959854593
52,2022-05-17 14:50:42+00:00,https://twitter.com/girlsrunthe_NFT,"Another day another excuse to share a sneak peek from our collection💫 Equality Is Coming 💜

When you look at your collection and see your Girls Run The World, we want you to remember how strong you are🚀 

#NFTCommunity #nfts #WomeninNFTs #womeninweb3 #NFTProject #NFTdrop #NFT https://t.co/gJcKjjNBd6",https://twitter.com/girlsrunthe_NFT/status/1526575946312056832
53,2022-05-17 06:13:51+00:00,https://twitter.com/equal_nft,"This is going to be the biggest project about human right in the NFT world , we are 100% sure about it ! 🎯🔥
.
#NFT #equality #art",https://twitter.com/equal_nft/status/1526445878101286917
54,2022-05-16 23:21:00+00:00,https://twitter.com/0x10068,"I'm all about ape equality... we should show love to all the communities. After all we are all apes. 😉  

@DegenApeCo 
@0xApes_NFT 
@YogaLabz 

#apefollowape #NFTCommunity #YellowArmy #v3 #DegenApes https://t.co/PcYvl54CGq",https://twitter.com/0x10068/status/1526341977741983744
55,2022-05-16 21:35:24+00:00,https://twitter.com/WomenofLightNFT,"Only around 16% of all NFTs are owned by women but NFT art is here to promote diversity and equality. 

Let’s empower each other!🙌🔥

#NFT #NFTcommunity #WomenInNFTs",https://twitter.com/WomenofLightNFT/status/1526315405823954945
56,2022-05-16 19:27:53+00:00,https://twitter.com/fortuna_nft,"According to studies it will take over a century for gender equality to truly exist in this world.

So know that every effort made today is making that change happen sooner than expected. 💜",https://twitter.com/fortuna_nft/status/1526283314914643969
57,2022-05-16 19:18:51+00:00,https://twitter.com/NFTQueens4,"""NFT art can do a lot to promote diversity and equality -- particularly to encourage women to get into art and engage with the finances behind the modern art industry.""

#WomenInNFT #NFTCommunity

https://t.co/Rr3ed0rt5f",https://twitter.com/NFTQueens4/status/1526281038074630144
